#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.340,0.00925,0.21989,0.01797,0.16277,1.00000e+10
0.343,0.00925,0.21989,0.01797,0.15538,1.00000e+10
0.346,0.00925,0.21990,0.01797,0.14799,1.00000e+10
0.169,0.00950,0.16900,0.00878,0.58385,1.56400e+09
0.334,0.00925,0.21987,0.01796,0.17754,1.00000e+10
0.349,0.00925,0.21990,0.01797,0.14061,1.00000e+10
0.172,0.00950,0.17201,0.00921,0.57646,1.77100e+09
0.175,0.00950,0.17500,0.00965,0.56907,2.00000e+09
0.352,0.00925,0.21991,0.01797,0.13322,1.00000e+10
0.178,0.00950,0.17801,0.01011,0.56168,2.25600e+09
0.355,0.00925,0.21991,0.01797,0.12583,1.00000e+10
0.358,0.00925,0.21992,0.01797,0.11844,1.00000e+10
0.181,0.00950,0.18101,0.01058,0.55430,2.53900e+09
0.361,0.00925,0.21992,0.01797,0.11106,1.00000e+10
0.184,0.00950,0.18400,0.01106,0.54691,2.85300e+09
0.364,0.00925,0.21992,0.01798,0.10367,1.00000e+10
0.187,0.00950,0.18701,0.01156,0.53952,3.20100e+09
0.367,0.00925,0.21993,0.01798,0.09628,1.00000e+10
0.190,0.00950,0.19000,0.01207,0.53214,3.58500e+09
0.370,0.00925,0.21993,0.01798,0.08889,1.00000e+10
0.373,0.00925,0.21993,0.01798,0.08151,1.00000e+10
0.193,0.00950,0.19300,0.01260,0.52475,4.00900e+09
0.376,0.00925,0.21993,0.01798,0.07412,1.00000e+10
0.196,0.00950,0.19601,0.01313,0.51736,4.47700e+09
0.379,0.00925,0.21994,0.01798,0.06673,1.00000e+10
0.199,0.00950,0.19900,0.01369,0.50997,4.99200e+09
0.202,0.00950,0.20200,0.01426,0.50259,5.55800e+09
0.382,0.00925,0.21994,0.01798,0.05934,1.00000e+10
0.205,0.00950,0.20500,0.01484,0.49520,6.18100e+09
0.208,0.00950,0.20800,0.01544,0.48781,6.86400e+09
0.211,0.00950,0.21100,0.01605,0.48042,7.61300e+09
0.214,0.00950,0.21400,0.01668,0.47304,8.43400e+09
0.217,0.00950,0.21700,0.01732,0.46565,9.33300e+09
0.220,0.00950,0.21909,0.01777,0.45826,1.00000e+10
0.223,0.00950,0.21915,0.01779,0.45087,1.00000e+10
0.226,0.00950,0.21921,0.01780,0.44349,1.00000e+10
0.229,0.00950,0.21926,0.01781,0.43610,1.00000e+10
0.232,0.00950,0.21931,0.01783,0.42871,1.00000e+10
0.238,0.00950,0.21941,0.01785,0.41394,1.00000e+10
0.241,0.00950,0.21945,0.01786,0.40655,1.00000e+10
0.235,0.00950,0.21936,0.01784,0.42132,1.00000e+10
0.244,0.00950,0.21949,0.01787,0.39916,1.00000e+10
0.247,0.00950,0.21953,0.01787,0.39178,1.00000e+10
0.250,0.00950,0.21956,0.01788,0.38439,1.00000e+10
0.253,0.00950,0.21959,0.01789,0.37700,1.00000e+10
0.256,0.00950,0.21962,0.01790,0.36961,1.00000e+10
0.259,0.00950,0.21965,0.01790,0.36223,1.00000e+10
0.262,0.00950,0.21968,0.01791,0.35484,1.00000e+10
0.265,0.00950,0.21971,0.01791,0.34745,1.00000e+10
0.268,0.00950,0.21973,0.01792,0.34006,1.00000e+10
0.271,0.00950,0.21975,0.01792,0.33268,1.00000e+10
0.274,0.00950,0.21977,0.01793,0.32529,1.00000e+10
0.277,0.00950,0.21979,0.01793,0.31790,1.00000e+10
0.280,0.00950,0.21981,0.01794,0.31051,1.00000e+10
0.283,0.00950,0.21983,0.01794,0.30313,1.00000e+10
0.286,0.00950,0.21985,0.01795,0.29574,1.00000e+10
0.289,0.00950,0.21987,0.01795,0.28835,1.00000e+10
0.292,0.00950,0.21988,0.01795,0.28097,1.00000e+10
0.295,0.00950,0.21989,0.01796,0.27358,1.00000e+10
0.298,0.00950,0.21991,0.01796,0.26619,1.00000e+10
0.301,0.00950,0.21992,0.01796,0.25880,1.00000e+10
0.304,0.00950,0.21993,0.01797,0.25142,1.00000e+10
0.307,0.00950,0.21995,0.01797,0.24403,1.00000e+10
0.310,0.00950,0.21996,0.01797,0.23664,1.00000e+10
0.313,0.00950,0.21997,0.01797,0.22925,1.00000e+10
0.160,0.00975,0.16002,0.00757,0.60601,1.05300e+09
0.319,0.00950,0.21999,0.01798,0.21448,1.00000e+10
0.322,0.00950,0.21999,0.01798,0.20709,1.00000e+10
0.316,0.00950,0.21998,0.01798,0.22187,1.00000e+10
0.328,0.00950,0.22001,0.01798,0.19232,1.00000e+10
0.325,0.00950,0.22000,0.01798,0.19970,1.00000e+10
0.331,0.00950,0.22002,0.01798,0.18493,1.00000e+10
0.334,0.00950,0.22002,0.01799,0.17754,1.00000e+10
0.163,0.00975,0.16300,0.00796,0.59862,1.19900e+09
0.166,0.00975,0.16601,0.00836,0.59123,1.36400e+09
0.337,0.00950,0.22003,0.01799,0.17016,1.00000e+10
0.169,0.00975,0.16901,0.00878,0.58385,1.54700e+09
0.340,0.00950,0.22004,0.01799,0.16277,1.00000e+10
0.172,0.00975,0.17201,0.00921,0.57646,1.75200e+09
0.343,0.00950,0.22004,0.01799,0.15538,1.00000e+10
0.346,0.00950,0.22005,0.01799,0.14799,1.00000e+10
0.349,0.00950,0.22005,0.01799,0.14061,1.00000e+10
0.352,0.00950,0.22006,0.01799,0.13322,1.00000e+10
0.175,0.00975,0.17501,0.00965,0.56907,1.98000e+09
0.178,0.00975,0.17801,0.01011,0.56168,2.23400e+09
0.355,0.00950,0.22006,0.01799,0.12583,1.00000e+10
0.358,0.00950,0.22007,0.01800,0.11844,1.00000e+10
0.361,0.00950,0.22007,0.01800,0.11106,1.00000e+10
0.181,0.00975,0.18100,0.01057,0.55430,2.51500e+09
0.364,0.00950,0.22007,0.01800,0.10367,1.00000e+10
0.184,0.00975,0.18400,0.01106,0.54691,2.82700e+09
0.187,0.00975,0.18700,0.01155,0.53952,3.17300e+09
0.367,0.00950,0.22008,0.01800,0.09628,1.00000e+10
0.370,0.00950,0.22008,0.01800,0.08889,1.00000e+10
0.190,0.00975,0.19001,0.01206,0.53214,3.55600e+09
0.193,0.00975,0.19300,0.01259,0.52475,3.97800e+09
0.373,0.00950,0.22008,0.01800,0.08151,1.00000e+10
0.196,0.00975,0.19600,0.01313,0.51736,4.44400e+09
0.376,0.00950,0.22008,0.01800,0.07412,1.00000e+10
0.199,0.00975,0.19900,0.01368,0.50997,4.95700e+09
0.379,0.00950,0.22009,0.01800,0.06673,1.00000e+10
0.202,0.00975,0.20200,0.01425,0.50259,5.52200e+09
0.382,0.00950,0.22009,0.01800,0.05934,1.00000e+10
0.205,0.00975,0.20500,0.01483,0.49520,6.14400e+09
0.208,0.00975,0.20800,0.01543,0.48781,6.82600e+09
0.211,0.00975,0.21100,0.01604,0.48042,7.57400e+09
0.214,0.00975,0.21400,0.01666,0.47304,8.39500e+09
0.217,0.00975,0.21700,0.01731,0.46565,9.29400e+09
0.220,0.00975,0.21920,0.01779,0.45826,1.00000e+10
0.223,0.00975,0.21926,0.01780,0.45087,1.00000e+10
0.226,0.00975,0.21932,0.01781,0.44349,1.00000e+10
0.229,0.00975,0.21937,0.01783,0.43610,1.00000e+10
0.232,0.00975,0.21943,0.01784,0.42871,1.00000e+10
0.235,0.00975,0.21947,0.01785,0.42132,1.00000e+10
0.238,0.00975,0.21952,0.01786,0.41394,1.00000e+10
0.241,0.00975,0.21956,0.01787,0.40655,1.00000e+10
0.244,0.00975,0.21960,0.01788,0.39916,1.00000e+10
0.247,0.00975,0.21964,0.01789,0.39178,1.00000e+10
0.253,0.00975,0.21971,0.01790,0.37700,1.00000e+10
0.256,0.00975,0.21974,0.01791,0.36961,1.00000e+10
0.259,0.00975,0.21977,0.01792,0.36223,1.00000e+10
0.250,0.00975,0.21967,0.01789,0.38439,1.00000e+10
0.262,0.00975,0.21979,0.01792,0.35484,1.00000e+10
0.265,0.00975,0.21982,0.01793,0.34745,1.00000e+10
0.268,0.00975,0.21984,0.01793,0.34006,1.00000e+10
0.271,0.00975,0.21987,0.01794,0.33268,1.00000e+10
0.274,0.00975,0.21989,0.01794,0.32529,1.00000e+10
0.277,0.00975,0.21991,0.01795,0.31790,1.00000e+10
0.280,0.00975,0.21993,0.01795,0.31051,1.00000e+10
0.283,0.00975,0.21994,0.01796,0.30313,1.00000e+10
0.286,0.00975,0.21996,0.01796,0.29574,1.00000e+10
0.289,0.00975,0.21998,0.01796,0.28835,1.00000e+10
0.292,0.00975,0.21999,0.01797,0.28097,1.00000e+10
0.295,0.00975,0.22001,0.01797,0.27358,1.00000e+10
0.298,0.00975,0.22002,0.01797,0.26619,1.00000e+10
0.301,0.00975,0.22003,0.01798,0.25880,1.00000e+10
0.304,0.00975,0.22005,0.01798,0.25142,1.00000e+10
0.313,0.00975,0.22008,0.01799,0.22925,1.00000e+10
0.310,0.00975,0.22007,0.01798,0.23664,1.00000e+10
0.307,0.00975,0.22006,0.01798,0.24403,1.00000e+10
0.160,0.01000,0.16001,0.00756,0.60601,1.04100e+09
0.316,0.00975,0.22009,0.01799,0.22187,1.00000e+10
0.319,0.00975,0.22010,0.01799,0.21448,1.00000e+10
0.322,0.00975,0.22011,0.01799,0.20709,1.00000e+10
0.325,0.00975,0.22011,0.01799,0.19970,1.00000e+10
0.328,0.00975,0.22012,0.01800,0.19232,1.00000e+10
0.331,0.00975,0.22013,0.01800,0.18493,1.00000e+10
0.163,0.01000,0.16302,0.00795,0.59862,1.18700e+09
0.166,0.01000,0.16602,0.00836,0.59123,1.35000e+09
0.334,0.00975,0.22014,0.01800,0.17754,1.00000e+10
0.169,0.01000,0.16901,0.00877,0.58385,1.53200e+09
0.337,0.00975,0.22014,0.01800,0.17016,1.00000e+10
0.340,0.00975,0.22015,0.01800,0.16277,1.00000e+10
0.172,0.01000,0.17201,0.00920,0.57646,1.73500e+09
0.346,0.00975,0.22016,0.01801,0.14799,1.00000e+10
0.175,0.01000,0.17501,0.00964,0.56907,1.96200e+09
0.349,0.00975,0.22016,0.01801,0.14061,1.00000e+10
0.343,0.00975,0.22015,0.01800,0.15538,1.00000e+10
0.352,0.00975,0.22017,0.01801,0.13322,1.00000e+10
0.178,0.01000,0.17801,0.01010,0.56168,2.21400e+09
0.355,0.00975,0.22017,0.01801,0.12583,1.00000e+10
0.181,0.01000,0.18100,0.01057,0.55430,2.49400e+09
0.184,0.01000,0.18400,0.01105,0.54691,2.80500e+09
0.361,0.00975,0.22018,0.01801,0.11106,1.00000e+10
0.358,0.00975,0.22018,0.01801,0.11844,1.00000e+10
0.187,0.01000,0.18700,0.01155,0.53952,3.14900e+09
0.364,0.00975,0.22019,0.01801,0.10367,1.00000e+10
0.367,0.00975,0.22019,0.01801,0.09628,1.00000e+10
0.190,0.01000,0.19000,0.01206,0.53214,3.53000e+09
0.370,0.00975,0.22019,0.01801,0.08889,1.00000e+10
0.193,0.01000,0.19300,0.01258,0.52475,3.95100e+09
0.373,0.00975,0.22019,0.01801,0.08151,1.00000e+10
0.196,0.01000,0.19600,0.01312,0.51736,4.41600e+09
0.376,0.00975,0.22020,0.01801,0.07412,1.00000e+10
0.199,0.01000,0.19901,0.01367,0.50997,4.92900e+09
0.379,0.00975,0.22020,0.01801,0.06673,1.00000e+10
0.202,0.01000,0.20200,0.01424,0.50259,5.49300e+09
0.382,0.00975,0.22020,0.01801,0.05934,1.00000e+10
0.205,0.01000,0.20500,0.01482,0.49520,6.11300e+09
0.208,0.01000,0.20800,0.01542,0.48781,6.79600e+09
0.211,0.01000,0.21100,0.01603,0.48042,7.54500e+09
0.214,0.01000,0.21400,0.01665,0.47304,8.36600e+09
0.217,0.01000,0.21700,0.01730,0.46565,9.26600e+09
0.220,0.01000,0.21927,0.01779,0.45826,1.00000e+10
0.223,0.01000,0.21934,0.01781,0.45087,1.00000e+10
0.226,0.01000,0.21940,0.01782,0.44349,1.00000e+10
0.229,0.01000,0.21945,0.01783,0.43610,1.00000e+10
0.232,0.01000,0.21950,0.01784,0.42871,1.00000e+10
0.235,0.01000,0.21955,0.01785,0.42132,1.00000e+10
0.238,0.01000,0.21960,0.01786,0.41394,1.00000e+10
0.244,0.01000,0.21968,0.01788,0.39916,1.00000e+10
0.241,0.01000,0.21964,0.01787,0.40655,1.00000e+10
0.247,0.01000,0.21971,0.01789,0.39178,1.00000e+10
0.250,0.01000,0.21975,0.01790,0.38439,1.00000e+10
0.253,0.01000,0.21978,0.01791,0.37700,1.00000e+10
0.256,0.01000,0.21981,0.01791,0.36961,1.00000e+10
0.259,0.01000,0.21984,0.01792,0.36223,1.00000e+10
0.262,0.01000,0.21987,0.01793,0.35484,1.00000e+10
0.265,0.01000,0.21989,0.01793,0.34745,1.00000e+10
0.268,0.01000,0.21992,0.01794,0.34006,1.00000e+10
0.271,0.01000,0.21994,0.01794,0.33268,1.00000e+10
0.277,0.01000,0.21998,0.01795,0.31790,1.00000e+10
0.280,0.01000,0.22000,0.01796,0.31051,1.00000e+10
0.274,0.01000,0.21996,0.01795,0.32529,1.00000e+10
0.283,0.01000,0.22002,0.01796,0.30313,1.00000e+10
0.286,0.01000,0.22004,0.01796,0.29574,1.00000e+10
0.289,0.01000,0.22005,0.01797,0.28835,1.00000e+10
0.292,0.01000,0.22007,0.01797,0.28097,1.00000e+10
0.295,0.01000,0.22008,0.01798,0.27358,1.00000e+10
0.298,0.01000,0.22010,0.01798,0.26619,1.00000e+10
0.301,0.01000,0.22011,0.01798,0.25880,1.00000e+10
0.304,0.01000,0.22012,0.01798,0.25142,1.00000e+10
0.307,0.01000,0.22013,0.01799,0.24403,1.00000e+10
0.310,0.01000,0.22014,0.01799,0.23664,1.00000e+10
0.313,0.01000,0.22015,0.01799,0.22925,1.00000e+10
0.160,0.01100,0.16002,0.00755,0.60601,1.00400e+09
0.316,0.01000,0.22016,0.01799,0.22187,1.00000e+10
0.319,0.01000,0.22017,0.01800,0.21448,1.00000e+10
0.322,0.01000,0.22018,0.01800,0.20709,1.00000e+10
0.325,0.01000,0.22019,0.01800,0.19970,1.00000e+10
0.328,0.01000,0.22020,0.01800,0.19232,1.00000e+10
0.331,0.01000,0.22020,0.01800,0.18493,1.00000e+10
0.334,0.01000,0.22021,0.01800,0.17754,1.00000e+10
0.163,0.01100,0.16301,0.00794,0.59862,1.14600e+09
0.337,0.01000,0.22022,0.01801,0.17016,1.00000e+10
0.166,0.01100,0.16602,0.00834,0.59123,1.30600e+09
0.343,0.01000,0.22023,0.01801,0.15538,1.00000e+10
0.340,0.01000,0.22022,0.01801,0.16277,1.00000e+10
0.169,0.01100,0.16900,0.00875,0.58385,1.48400e+09
0.346,0.01000,0.22024,0.01801,0.14799,1.00000e+10
0.172,0.01100,0.17200,0.00918,0.57646,1.68400e+09
0.175,0.01100,0.17501,0.00962,0.56907,1.90800e+09
0.349,0.01000,0.22024,0.01801,0.14061,1.00000e+10
0.352,0.01000,0.22024,0.01801,0.13322,1.00000e+10
0.178,0.01100,0.17801,0.01008,0.56168,2.15700e+09
0.181,0.01100,0.18100,0.01054,0.55430,2.43400e+09
0.355,0.01000,0.22025,0.01801,0.12583,1.00000e+10
0.184,0.01100,0.18400,0.01102,0.54691,2.74200e+09
0.358,0.01000,0.22025,0.01801,0.11844,1.00000e+10
0.361,0.01000,0.22026,0.01801,0.11106,1.00000e+10
0.187,0.01100,0.18701,0.01152,0.53952,3.08500e+09
0.190,0.01100,0.19001,0.01203,0.53213,3.46500e+09
0.367,0.01000,0.22026,0.01802,0.09628,1.00000e+10
0.364,0.01000,0.22026,0.01802,0.10367,1.00000e+10
0.370,0.01000,0.22027,0.01802,0.08889,1.00000e+10
0.373,0.01000,0.22027,0.01802,0.08151,1.00000e+10
0.193,0.01100,0.19300,0.01255,0.52475,3.88500e+09
0.196,0.01100,0.19600,0.01309,0.51736,4.35100e+09
0.376,0.01000,0.22027,0.01802,0.07412,1.00000e+10
0.199,0.01100,0.19900,0.01364,0.50997,4.86600e+09
0.379,0.01000,0.22027,0.01802,0.06673,1.00000e+10
0.202,0.01100,0.20200,0.01420,0.50259,5.43400e+09
0.382,0.01000,0.22028,0.01802,0.05934,1.00000e+10
0.205,0.01100,0.20500,0.01478,0.49520,6.06100e+09
0.208,0.01100,0.20800,0.01537,0.48781,6.75100e+09
0.211,0.01100,0.21100,0.01598,0.48042,7.51200e+09
0.214,0.01100,0.21400,0.01661,0.47304,8.34800e+09
0.217,0.01100,0.21700,0.01725,0.46565,9.26800e+09
0.220,0.01100,0.21922,0.01773,0.45826,1.00000e+10
0.223,0.01100,0.21928,0.01774,0.45087,1.00000e+10
0.226,0.01100,0.21934,0.01776,0.44349,1.00000e+10
0.229,0.01100,0.21940,0.01777,0.43610,1.00000e+10
0.232,0.01100,0.21945,0.01778,0.42871,1.00000e+10
0.238,0.01100,0.21954,0.01780,0.41394,1.00000e+10
0.235,0.01100,0.21950,0.01779,0.42132,1.00000e+10
0.241,0.01100,0.21958,0.01781,0.40655,1.00000e+10
0.244,0.01100,0.21962,0.01782,0.39916,1.00000e+10
0.247,0.01100,0.21966,0.01783,0.39178,1.00000e+10
0.250,0.01100,0.21969,0.01784,0.38439,1.00000e+10
0.256,0.01100,0.21976,0.01785,0.36961,1.00000e+10
0.253,0.01100,0.21973,0.01784,0.37700,1.00000e+10
0.262,0.01100,0.21981,0.01786,0.35484,1.00000e+10
0.265,0.01100,0.21984,0.01787,0.34745,1.00000e+10
0.268,0.01100,0.21986,0.01787,0.34006,1.00000e+10
0.259,0.01100,0.21979,0.01786,0.36223,1.00000e+10
0.271,0.01100,0.21989,0.01788,0.33268,1.00000e+10
0.274,0.01100,0.21991,0.01788,0.32529,1.00000e+10
0.277,0.01100,0.21993,0.01789,0.31790,1.00000e+10
0.280,0.01100,0.21995,0.01789,0.31051,1.00000e+10
0.283,0.01100,0.21996,0.01790,0.30313,1.00000e+10
0.286,0.01100,0.21998,0.01790,0.29574,1.00000e+10
0.289,0.01100,0.22000,0.01790,0.28835,1.00000e+10
0.292,0.01100,0.22001,0.01791,0.28097,1.00000e+10
0.295,0.01100,0.22003,0.01791,0.27358,1.00000e+10
0.298,0.01100,0.22004,0.01791,0.26619,1.00000e+10
0.301,0.01100,0.22005,0.01792,0.25880,1.00000e+10
0.304,0.01100,0.22007,0.01792,0.25142,1.00000e+10
0.307,0.01100,0.22008,0.01792,0.24403,1.00000e+10
0.310,0.01100,0.22009,0.01792,0.23664,1.00000e+10
0.313,0.01100,0.22010,0.01793,0.22925,1.00000e+10
0.160,0.01200,0.16002,0.00753,0.60601,9.80000e+08
0.316,0.01100,0.22011,0.01793,0.22187,1.00000e+10
0.319,0.01100,0.22012,0.01793,0.21448,1.00000e+10
0.322,0.01100,0.22013,0.01793,0.20709,1.00000e+10
0.325,0.01100,0.22013,0.01794,0.19970,1.00000e+10
0.328,0.01100,0.22014,0.01794,0.19232,1.00000e+10
0.163,0.01200,0.16302,0.00792,0.59862,1.12100e+09
0.334,0.01100,0.22016,0.01794,0.17754,1.00000e+10
0.331,0.01100,0.22015,0.01794,0.18493,1.00000e+10
0.166,0.01200,0.16601,0.00832,0.59123,1.27900e+09
0.169,0.01200,0.16900,0.00873,0.58385,1.45700e+09
0.337,0.01100,0.22016,0.01794,0.17016,1.00000e+10
0.340,0.01100,0.22017,0.01794,0.16277,1.00000e+10
0.172,0.01200,0.17201,0.00916,0.57646,1.65700e+09
0.343,0.01100,0.22017,0.01794,0.15538,1.00000e+10
0.346,0.01100,0.22018,0.01795,0.14799,1.00000e+10
0.175,0.01200,0.17500,0.00960,0.56907,1.88000e+09
0.349,0.01100,0.22018,0.01795,0.14061,1.00000e+10
0.178,0.01200,0.17800,0.01005,0.56168,2.13000e+09
0.355,0.01100,0.22019,0.01795,0.12583,1.00000e+10
0.358,0.01100,0.22020,0.01795,0.11844,1.00000e+10
0.181,0.01200,0.18100,0.01052,0.55430,2.40900e+09
0.352,0.01100,0.22019,0.01795,0.13322,1.00000e+10
0.184,0.01200,0.18401,0.01100,0.54691,2.72100e+09
0.361,0.01100,0.22020,0.01795,0.11106,1.00000e+10
0.364,0.01100,0.22020,0.01795,0.10367,1.00000e+10
0.187,0.01200,0.18700,0.01149,0.53952,3.06700e+09
0.367,0.01100,0.22021,0.01795,0.09628,1.00000e+10
0.190,0.01200,0.19001,0.01200,0.53213,3.45300e+09
0.370,0.01100,0.22021,0.01795,0.08889,1.00000e+10
0.373,0.01100,0.22021,0.01795,0.08151,1.00000e+10
0.193,0.01200,0.19300,0.01252,0.52475,3.88100e+09
0.376,0.01100,0.22022,0.01795,0.07412,1.00000e+10
0.196,0.01200,0.19600,0.01305,0.51736,4.35600e+09
0.199,0.01200,0.19900,0.01360,0.50997,4.88300e+09
0.379,0.01100,0.22022,0.01795,0.06673,1.00000e+10
0.202,0.01200,0.20200,0.01416,0.50259,5.46700e+09
0.382,0.01100,0.22022,0.01795,0.05934,1.00000e+10
0.205,0.01200,0.20500,0.01474,0.49520,6.11400e+09
0.208,0.01200,0.20800,0.01533,0.48781,6.82800e+09
0.211,0.01200,0.21100,0.01593,0.48042,7.61800e+09
0.214,0.01200,0.21400,0.01655,0.47304,8.49000e+09
0.217,0.01200,0.21700,0.01719,0.46565,9.45200e+09
0.220,0.01200,0.21861,0.01754,0.45826,1.00000e+10
0.223,0.01200,0.21868,0.01755,0.45087,1.00000e+10
0.226,0.01200,0.21874,0.01757,0.44349,1.00000e+10
0.229,0.01200,0.21879,0.01758,0.43610,1.00000e+10
0.232,0.01200,0.21884,0.01759,0.42871,1.00000e+10
0.235,0.01200,0.21889,0.01760,0.42132,1.00000e+10
0.238,0.01200,0.21893,0.01761,0.41394,1.00000e+10
0.244,0.01200,0.21901,0.01763,0.39916,1.00000e+10
0.247,0.01200,0.21905,0.01764,0.39178,1.00000e+10
0.250,0.01200,0.21909,0.01764,0.38439,1.00000e+10
0.241,0.01200,0.21898,0.01762,0.40655,1.00000e+10
0.253,0.01200,0.21912,0.01765,0.37700,1.00000e+10
0.256,0.01200,0.21915,0.01766,0.36961,1.00000e+10
0.259,0.01200,0.21918,0.01767,0.36223,1.00000e+10
0.262,0.01200,0.21920,0.01767,0.35484,1.00000e+10
0.265,0.01200,0.21923,0.01768,0.34745,1.00000e+10
0.268,0.01200,0.21925,0.01768,0.34006,1.00000e+10
0.271,0.01200,0.21928,0.01769,0.33268,1.00000e+10
0.274,0.01200,0.21930,0.01769,0.32529,1.00000e+10
0.277,0.01200,0.21932,0.01770,0.31790,1.00000e+10
0.280,0.01200,0.21934,0.01770,0.31051,1.00000e+10
0.283,0.01200,0.21936,0.01771,0.30313,1.00000e+10
0.286,0.01200,0.21937,0.01771,0.29574,1.00000e+10
0.289,0.01200,0.21939,0.01771,0.28835,1.00000e+10
0.292,0.01200,0.21940,0.01772,0.28097,1.00000e+10
0.295,0.01200,0.21942,0.01772,0.27358,1.00000e+10
0.298,0.01200,0.21943,0.01772,0.26619,1.00000e+10
0.301,0.01200,0.21944,0.01773,0.25880,1.00000e+10
0.304,0.01200,0.21946,0.01773,0.25142,1.00000e+10
0.307,0.01200,0.21947,0.01773,0.24403,1.00000e+10
0.310,0.01200,0.21948,0.01773,0.23664,1.00000e+10
0.313,0.01200,0.21949,0.01774,0.22925,1.00000e+10
0.316,0.01200,0.21950,0.01774,0.22187,1.00000e+10
0.319,0.01200,0.21951,0.01774,0.21448,1.00000e+10
0.160,0.01300,0.16000,0.00751,0.60601,9.67000e+08
0.322,0.01200,0.21952,0.01774,0.20709,1.00000e+10
0.328,0.01200,0.21953,0.01774,0.19232,1.00000e+10
0.325,0.01200,0.21952,0.01774,0.19970,1.00000e+10
0.331,0.01200,0.21954,0.01775,0.18493,1.00000e+10
0.163,0.01300,0.16301,0.00790,0.59862,1.10900e+09
0.337,0.01200,0.21955,0.01775,0.17016,1.00000e+10
0.166,0.01300,0.16602,0.00830,0.59123,1.26900e+09
0.340,0.01200,0.21956,0.01775,0.16277,1.00000e+10
0.169,0.01300,0.16900,0.00871,0.58385,1.44800e+09
0.334,0.01200,0.21955,0.01775,0.17754,1.00000e+10
0.343,0.01200,0.21956,0.01775,0.15538,1.00000e+10
0.172,0.01300,0.17201,0.00914,0.57646,1.65100e+09
0.346,0.01200,0.21957,0.01775,0.14799,1.00000e+10
0.175,0.01300,0.17501,0.00957,0.56907,1.87800e+09
0.349,0.01200,0.21957,0.01775,0.14061,1.00000e+10
0.352,0.01200,0.21958,0.01776,0.13322,1.00000e+10
0.178,0.01300,0.17801,0.01003,0.56168,2.13300e+09
0.355,0.01200,0.21958,0.01776,0.12583,1.00000e+10
0.358,0.01200,0.21959,0.01776,0.11844,1.00000e+10
0.181,0.01300,0.18100,0.01049,0.55430,2.41800e+09
0.184,0.01300,0.18401,0.01097,0.54691,2.73800e+09
0.361,0.01200,0.21959,0.01776,0.11106,1.00000e+10
0.364,0.01200,0.21959,0.01776,0.10367,1.00000e+10
0.187,0.01300,0.18701,0.01146,0.53952,3.09500e+09
0.367,0.01200,0.21960,0.01776,0.09628,1.00000e+10
0.370,0.01200,0.21960,0.01776,0.08889,1.00000e+10
0.190,0.01300,0.19000,0.01196,0.53213,3.49300e+09
0.373,0.01200,0.21960,0.01776,0.08151,1.00000e+10
0.193,0.01300,0.19300,0.01248,0.52475,3.93800e+09
0.376,0.01200,0.21961,0.01776,0.07412,1.00000e+10
0.196,0.01300,0.19600,0.01301,0.51736,4.43300e+09
0.199,0.01300,0.19900,0.01355,0.50997,4.98500e+09
0.379,0.01200,0.21961,0.01776,0.06673,1.00000e+10
0.202,0.01300,0.20200,0.01411,0.50259,5.59800e+09
0.205,0.01300,0.20500,0.01469,0.49520,6.28000e+09
0.382,0.01200,0.21961,0.01776,0.05934,1.00000e+10
0.208,0.01300,0.20800,0.01527,0.48781,7.03800e+09
0.211,0.01300,0.21100,0.01588,0.48042,7.87900e+09
0.214,0.01300,0.21400,0.01650,0.47304,8.81300e+09
0.217,0.01300,0.21700,0.01713,0.46565,9.84800e+09
0.220,0.01300,0.21747,0.01723,0.45826,1.00000e+10
0.223,0.01300,0.21753,0.01724,0.45087,1.00000e+10
0.226,0.01300,0.21759,0.01725,0.44349,1.00000e+10
0.229,0.01300,0.21765,0.01727,0.43610,1.00000e+10
0.232,0.01300,0.21770,0.01728,0.42871,1.00000e+10
0.235,0.01300,0.21774,0.01729,0.42132,1.00000e+10
0.238,0.01300,0.21779,0.01730,0.41394,1.00000e+10
0.241,0.01300,0.21783,0.01731,0.40655,1.00000e+10
0.244,0.01300,0.21787,0.01732,0.39916,1.00000e+10
0.247,0.01300,0.21790,0.01732,0.39178,1.00000e+10
0.250,0.01300,0.21794,0.01733,0.38439,1.00000e+10
0.253,0.01300,0.21797,0.01734,0.37700,1.00000e+10
0.256,0.01300,0.21800,0.01735,0.36961,1.00000e+10
0.259,0.01300,0.21803,0.01735,0.36223,1.00000e+10
0.265,0.01300,0.21808,0.01736,0.34745,1.00000e+10
0.268,0.01300,0.21811,0.01737,0.34006,1.00000e+10
0.262,0.01300,0.21806,0.01736,0.35484,1.00000e+10
0.274,0.01300,0.21815,0.01738,0.32529,1.00000e+10
0.271,0.01300,0.21813,0.01737,0.33268,1.00000e+10
0.277,0.01300,0.21817,0.01738,0.31790,1.00000e+10
0.280,0.01300,0.21819,0.01739,0.31051,1.00000e+10
0.283,0.01300,0.21821,0.01739,0.30313,1.00000e+10
0.286,0.01300,0.21822,0.01739,0.29574,1.00000e+10
0.289,0.01300,0.21824,0.01740,0.28835,1.00000e+10
0.292,0.01300,0.21825,0.01740,0.28097,1.00000e+10
0.295,0.01300,0.21827,0.01740,0.27358,1.00000e+10
0.298,0.01300,0.21828,0.01741,0.26619,1.00000e+10
0.301,0.01300,0.21829,0.01741,0.25880,1.00000e+10
