#f_c,M_sat (M_p),final a_sat (R_H),final e_sat,final e_p, lifetime
0.205,0.03900,0.15945,0.00000,0.49520,1.00000e+10
0.211,0.03900,0.16018,0.00000,0.48042,1.00000e+10
0.208,0.03900,0.15983,0.00000,0.48781,1.00000e+10
0.217,0.03900,0.16081,0.00000,0.46565,1.00000e+10
0.214,0.03900,0.16051,0.00000,0.47304,1.00000e+10
0.220,0.03900,0.16109,0.00000,0.45826,1.00000e+10
0.223,0.03900,0.16136,0.00000,0.45087,1.00000e+10
0.229,0.03900,0.16183,0.00000,0.43610,1.00000e+10
0.226,0.03900,0.16160,0.00000,0.44349,1.00000e+10
0.232,0.03900,0.16205,0.00000,0.42871,1.00000e+10
0.235,0.03900,0.16225,0.00000,0.42132,1.00000e+10
0.238,0.03900,0.16244,0.00000,0.41394,1.00000e+10
0.241,0.03900,0.16261,0.00000,0.40655,1.00000e+10
0.244,0.03900,0.16278,0.00000,0.39916,1.00000e+10
0.247,0.03900,0.16294,0.00000,0.39178,1.00000e+10
0.250,0.03900,0.16308,0.00000,0.38439,1.00000e+10
0.253,0.03900,0.16322,0.00000,0.37700,1.00000e+10
0.256,0.03900,0.16335,0.00000,0.36961,1.00000e+10
0.262,0.03900,0.16359,0.00000,0.35484,1.00000e+10
0.265,0.03900,0.16369,0.00000,0.34745,1.00000e+10
0.259,0.03900,0.16347,0.00000,0.36223,1.00000e+10
0.268,0.03900,0.16380,0.00000,0.34006,1.00000e+10
0.271,0.03900,0.16389,0.00000,0.33268,1.00000e+10
0.274,0.03900,0.16398,0.00000,0.32529,1.00000e+10
0.277,0.03900,0.16407,0.00000,0.31790,1.00000e+10
0.280,0.03900,0.16415,0.00000,0.31051,1.00000e+10
0.283,0.03900,0.16423,0.00000,0.30313,1.00000e+10
0.286,0.03900,0.16430,0.00000,0.29574,1.00000e+10
0.289,0.03900,0.16437,0.00000,0.28835,1.00000e+10
0.292,0.03900,0.16443,0.00000,0.28097,1.00000e+10
0.298,0.03900,0.16455,0.00000,0.26619,1.00000e+10
0.301,0.03900,0.16461,0.00000,0.25880,1.00000e+10
0.295,0.03900,0.16449,0.00000,0.27358,1.00000e+10
0.304,0.03900,0.16466,0.00000,0.25142,1.00000e+10
0.307,0.03900,0.16471,0.00000,0.24403,1.00000e+10
0.310,0.03900,0.16475,0.00000,0.23664,1.00000e+10
0.316,0.03900,0.16484,0.00000,0.22187,1.00000e+10
0.313,0.03900,0.16480,0.00000,0.22925,1.00000e+10
0.319,0.03900,0.16488,0.00000,0.21448,1.00000e+10
0.160,0.04000,0.16005,0.00165,0.60601,8.50000e+07
0.322,0.03900,0.16492,0.00000,0.20709,1.00000e+10
0.325,0.03900,0.16495,0.00000,0.19970,1.00000e+10
0.328,0.03900,0.16498,0.00000,0.19232,1.00000e+10
0.331,0.03900,0.16501,0.00000,0.18493,1.00000e+10
0.334,0.03900,0.16504,0.00000,0.17754,1.00000e+10
0.337,0.03900,0.16507,0.00000,0.17016,1.00000e+10
0.340,0.03900,0.16510,0.00000,0.16277,1.00000e+10
0.343,0.03900,0.16512,0.00000,0.15538,1.00000e+10
0.346,0.03900,0.16515,0.00000,0.14799,1.00000e+10
0.349,0.03900,0.16517,0.00000,0.14061,1.00000e+10
0.352,0.03900,0.16519,0.00000,0.13322,1.00000e+10
0.355,0.03900,0.16521,0.00000,0.12583,1.00000e+10
0.358,0.03900,0.16522,0.00000,0.11844,1.00000e+10
0.361,0.03900,0.16524,0.00000,0.11106,1.00000e+10
0.364,0.03900,0.16525,0.00000,0.10367,1.00000e+10
0.367,0.03900,0.16527,0.00000,0.09628,1.00000e+10
0.370,0.03900,0.16528,0.00000,0.08889,1.00000e+10
0.373,0.03900,0.16529,0.00000,0.08151,1.00000e+10
0.376,0.03900,0.16530,0.00000,0.07412,1.00000e+10
0.379,0.03900,0.16531,0.00000,0.06673,1.00000e+10
0.382,0.03900,0.16532,0.00000,0.05934,1.00000e+10
0.163,0.04000,0.14526,0.00000,0.59862,1.00000e+10
0.166,0.04000,0.14652,0.00000,0.59123,1.00000e+10
0.169,0.04000,0.14766,0.00000,0.58385,1.00000e+10
0.172,0.04000,0.14870,0.00000,0.57646,1.00000e+10
0.175,0.04000,0.14964,0.00000,0.56907,1.00000e+10
0.193,0.04000,0.15382,0.00000,0.52475,1.00000e+10
0.178,0.04000,0.15050,0.00000,0.56168,1.00000e+10
0.181,0.04000,0.15128,0.00000,0.55430,1.00000e+10
0.184,0.04000,0.15200,0.00000,0.54691,1.00000e+10
0.190,0.04000,0.15327,0.00000,0.53214,1.00000e+10
0.187,0.04000,0.15266,0.00000,0.53952,1.00000e+10
0.202,0.04000,0.15525,0.00000,0.50259,1.00000e+10
0.196,0.04000,0.15434,0.00000,0.51736,1.00000e+10
0.199,0.04000,0.15481,0.00000,0.50997,1.00000e+10
0.208,0.04000,0.15604,0.00000,0.48781,1.00000e+10
0.205,0.04000,0.15566,0.00000,0.49520,1.00000e+10
0.214,0.04000,0.15672,0.00000,0.47304,1.00000e+10
0.211,0.04000,0.15639,0.00000,0.48042,1.00000e+10
0.217,0.04000,0.15702,0.00000,0.46565,1.00000e+10
0.223,0.04000,0.15756,0.00000,0.45087,1.00000e+10
0.220,0.04000,0.15730,0.00000,0.45826,1.00000e+10
0.226,0.04000,0.15781,0.00000,0.44349,1.00000e+10
0.229,0.04000,0.15804,0.00000,0.43610,1.00000e+10
0.232,0.04000,0.15826,0.00000,0.42871,1.00000e+10
0.235,0.04000,0.15846,0.00000,0.42132,1.00000e+10
0.238,0.04000,0.15864,0.00000,0.41394,1.00000e+10
0.241,0.04000,0.15882,0.00000,0.40655,1.00000e+10
0.244,0.04000,0.15899,0.00000,0.39916,1.00000e+10
0.247,0.04000,0.15914,0.00000,0.39178,1.00000e+10
0.250,0.04000,0.15929,0.00000,0.38439,1.00000e+10
0.253,0.04000,0.15943,0.00000,0.37700,1.00000e+10
0.256,0.04000,0.15955,0.00000,0.36961,1.00000e+10
0.259,0.04000,0.15968,0.00000,0.36223,1.00000e+10
0.262,0.04000,0.15979,0.00000,0.35484,1.00000e+10
0.265,0.04000,0.15990,0.00000,0.34745,1.00000e+10
0.268,0.04000,0.16000,0.00000,0.34006,1.00000e+10
0.271,0.04000,0.16010,0.00000,0.33268,1.00000e+10
0.274,0.04000,0.16019,0.00000,0.32529,1.00000e+10
0.277,0.04000,0.16027,0.00000,0.31790,1.00000e+10
0.280,0.04000,0.16035,0.00000,0.31051,1.00000e+10
0.283,0.04000,0.16043,0.00000,0.30313,1.00000e+10
0.286,0.04000,0.16050,0.00000,0.29574,1.00000e+10
0.289,0.04000,0.16057,0.00000,0.28835,1.00000e+10
0.292,0.04000,0.16063,0.00000,0.28097,1.00000e+10
0.295,0.04000,0.16070,0.00000,0.27358,1.00000e+10
0.301,0.04000,0.16081,0.00000,0.25880,1.00000e+10
0.304,0.04000,0.16086,0.00000,0.25142,1.00000e+10
0.307,0.04000,0.16091,0.00000,0.24403,1.00000e+10
0.298,0.04000,0.16075,0.00000,0.26619,1.00000e+10
0.310,0.04000,0.16095,0.00000,0.23664,1.00000e+10
0.313,0.04000,0.16100,0.00000,0.22925,1.00000e+10
0.316,0.04000,0.16104,0.00000,0.22187,1.00000e+10
0.319,0.04000,0.16108,0.00000,0.21448,1.00000e+10
0.322,0.04000,0.16111,0.00000,0.20709,1.00000e+10
0.325,0.04000,0.16115,0.00000,0.19970,1.00000e+10
0.328,0.04000,0.16118,0.00000,0.19232,1.00000e+10
0.331,0.04000,0.16121,0.00000,0.18493,1.00000e+10
0.334,0.04000,0.16124,0.00000,0.17754,1.00000e+10
0.337,0.04000,0.16127,0.00000,0.17016,1.00000e+10
0.340,0.04000,0.16130,0.00000,0.16277,1.00000e+10
0.343,0.04000,0.16132,0.00000,0.15538,1.00000e+10
0.346,0.04000,0.16134,0.00000,0.14799,1.00000e+10
0.349,0.04000,0.16137,0.00000,0.14061,1.00000e+10
0.352,0.04000,0.16139,0.00000,0.13322,1.00000e+10
0.355,0.04000,0.16140,0.00000,0.12583,1.00000e+10
0.358,0.04000,0.16142,0.00000,0.11844,1.00000e+10
0.361,0.04000,0.16144,0.00000,0.11106,1.00000e+10
0.364,0.04000,0.16145,0.00000,0.10367,1.00000e+10
0.367,0.04000,0.16147,0.00000,0.09628,1.00000e+10
0.370,0.04000,0.16148,0.00000,0.08889,1.00000e+10
0.373,0.04000,0.16149,0.00000,0.08151,1.00000e+10
0.376,0.04000,0.16150,0.00000,0.07412,1.00000e+10
0.379,0.04000,0.16151,0.00000,0.06673,1.00000e+10
0.382,0.04000,0.16152,0.00000,0.05934,1.00000e+10
0.160,0.04100,0.14024,0.00000,0.60601,1.00000e+10
0.163,0.04100,0.14165,0.00000,0.59862,1.00000e+10
0.169,0.04100,0.14406,0.00000,0.58385,1.00000e+10
0.172,0.04100,0.14510,0.00000,0.57646,1.00000e+10
0.166,0.04100,0.14292,0.00000,0.59123,1.00000e+10
0.175,0.04100,0.14605,0.00000,0.56907,1.00000e+10
0.178,0.04100,0.14691,0.00000,0.56168,1.00000e+10
0.181,0.04100,0.14770,0.00000,0.55430,1.00000e+10
0.184,0.04100,0.14842,0.00000,0.54691,1.00000e+10
0.187,0.04100,0.14908,0.00000,0.53952,1.00000e+10
0.190,0.04100,0.14969,0.00000,0.53214,1.00000e+10
0.193,0.04100,0.15025,0.00000,0.52475,1.00000e+10
0.196,0.04100,0.15077,0.00000,0.51736,1.00000e+10
0.199,0.04100,0.15124,0.00000,0.50997,1.00000e+10
0.205,0.04100,0.15209,0.00000,0.49520,1.00000e+10
0.202,0.04100,0.15168,0.00000,0.50259,1.00000e+10
0.208,0.04100,0.15247,0.00000,0.48781,1.00000e+10
0.211,0.04100,0.15282,0.00000,0.48042,1.00000e+10
0.214,0.04100,0.15315,0.00000,0.47304,1.00000e+10
0.217,0.04100,0.15345,0.00000,0.46565,1.00000e+10
0.220,0.04100,0.15373,0.00000,0.45826,1.00000e+10
0.223,0.04100,0.15400,0.00000,0.45087,1.00000e+10
0.226,0.04100,0.15424,0.00000,0.44349,1.00000e+10
0.229,0.04100,0.15447,0.00000,0.43610,1.00000e+10
0.232,0.04100,0.15469,0.00000,0.42871,1.00000e+10
0.235,0.04100,0.15489,0.00000,0.42132,1.00000e+10
0.238,0.04100,0.15507,0.00000,0.41394,1.00000e+10
0.241,0.04100,0.15525,0.00000,0.40655,1.00000e+10
0.244,0.04100,0.15542,0.00000,0.39916,1.00000e+10
0.247,0.04100,0.15557,0.00000,0.39178,1.00000e+10
0.250,0.04100,0.15572,0.00000,0.38439,1.00000e+10
0.253,0.04100,0.15585,0.00000,0.37700,1.00000e+10
0.259,0.04100,0.15610,0.00000,0.36223,1.00000e+10
0.256,0.04100,0.15598,0.00000,0.36961,1.00000e+10
0.262,0.04100,0.15622,0.00000,0.35484,1.00000e+10
0.265,0.04100,0.15633,0.00000,0.34745,1.00000e+10
0.268,0.04100,0.15643,0.00000,0.34006,1.00000e+10
0.271,0.04100,0.15652,0.00000,0.33268,1.00000e+10
0.274,0.04100,0.15661,0.00000,0.32529,1.00000e+10
0.277,0.04100,0.15670,0.00000,0.31790,1.00000e+10
0.280,0.04100,0.15678,0.00000,0.31051,1.00000e+10
0.283,0.04100,0.15686,0.00000,0.30313,1.00000e+10
0.286,0.04100,0.15693,0.00000,0.29574,1.00000e+10
0.289,0.04100,0.15700,0.00000,0.28835,1.00000e+10
0.292,0.04100,0.15706,0.00000,0.28097,1.00000e+10
0.295,0.04100,0.15712,0.00000,0.27358,1.00000e+10
0.301,0.04100,0.15723,0.00000,0.25880,1.00000e+10
0.298,0.04100,0.15718,0.00000,0.26619,1.00000e+10
0.304,0.04100,0.15728,0.00000,0.25142,1.00000e+10
0.307,0.04100,0.15733,0.00000,0.24403,1.00000e+10
0.310,0.04100,0.15738,0.00000,0.23664,1.00000e+10
0.313,0.04100,0.15742,0.00000,0.22925,1.00000e+10
0.316,0.04100,0.15746,0.00000,0.22187,1.00000e+10
0.319,0.04100,0.15750,0.00000,0.21448,1.00000e+10
0.322,0.04100,0.15754,0.00000,0.20709,1.00000e+10
0.325,0.04100,0.15757,0.00000,0.19970,1.00000e+10
0.328,0.04100,0.15761,0.00000,0.19232,1.00000e+10
0.331,0.04100,0.15764,0.00000,0.18493,1.00000e+10
0.334,0.04100,0.15767,0.00000,0.17754,1.00000e+10
0.337,0.04100,0.15769,0.00000,0.17016,1.00000e+10
0.340,0.04100,0.15772,0.00000,0.16277,1.00000e+10
0.343,0.04100,0.15774,0.00000,0.15538,1.00000e+10
0.346,0.04100,0.15777,0.00000,0.14799,1.00000e+10
0.349,0.04100,0.15779,0.00000,0.14061,1.00000e+10
0.352,0.04100,0.15781,0.00000,0.13322,1.00000e+10
0.355,0.04100,0.15783,0.00000,0.12583,1.00000e+10
0.358,0.04100,0.15784,0.00000,0.11844,1.00000e+10
0.361,0.04100,0.15786,0.00000,0.11106,1.00000e+10
0.364,0.04100,0.15788,0.00000,0.10367,1.00000e+10
0.367,0.04100,0.15789,0.00000,0.09628,1.00000e+10
0.370,0.04100,0.15790,0.00000,0.08889,1.00000e+10
0.160,0.04200,0.13682,0.00000,0.60601,1.00000e+10
0.376,0.04100,0.15792,0.00000,0.07412,1.00000e+10
0.373,0.04100,0.15791,0.00000,0.08151,1.00000e+10
0.379,0.04100,0.15793,0.00000,0.06673,1.00000e+10
0.382,0.04100,0.15794,0.00000,0.05934,1.00000e+10
0.163,0.04200,0.13824,0.00000,0.59862,1.00000e+10
0.166,0.04200,0.13952,0.00000,0.59123,1.00000e+10
0.169,0.04200,0.14067,0.00000,0.58385,1.00000e+10
0.172,0.04200,0.14172,0.00000,0.57646,1.00000e+10
0.175,0.04200,0.14267,0.00000,0.56907,1.00000e+10
0.178,0.04200,0.14353,0.00000,0.56168,1.00000e+10
0.181,0.04200,0.14433,0.00000,0.55430,1.00000e+10
0.184,0.04200,0.14505,0.00000,0.54691,1.00000e+10
0.187,0.04200,0.14571,0.00000,0.53952,1.00000e+10
0.190,0.04200,0.14632,0.00000,0.53214,1.00000e+10
0.193,0.04200,0.14688,0.00000,0.52475,1.00000e+10
0.196,0.04200,0.14740,0.00000,0.51736,1.00000e+10
0.199,0.04200,0.14788,0.00000,0.50997,1.00000e+10
0.205,0.04200,0.14873,0.00000,0.49520,1.00000e+10
0.208,0.04200,0.14911,0.00000,0.48781,1.00000e+10
0.202,0.04200,0.14832,0.00000,0.50259,1.00000e+10
0.211,0.04200,0.14946,0.00000,0.48042,1.00000e+10
0.214,0.04200,0.14978,0.00000,0.47304,1.00000e+10
0.217,0.04200,0.15009,0.00000,0.46565,1.00000e+10
0.220,0.04200,0.15037,0.00000,0.45826,1.00000e+10
0.223,0.04200,0.15063,0.00000,0.45087,1.00000e+10
0.226,0.04200,0.15088,0.00000,0.44349,1.00000e+10
0.229,0.04200,0.15111,0.00000,0.43610,1.00000e+10
0.232,0.04200,0.15132,0.00000,0.42871,1.00000e+10
0.235,0.04200,0.15152,0.00000,0.42132,1.00000e+10
0.238,0.04200,0.15171,0.00000,0.41394,1.00000e+10
0.241,0.04200,0.15189,0.00000,0.40655,1.00000e+10
0.244,0.04200,0.15205,0.00000,0.39916,1.00000e+10
0.247,0.04200,0.15221,0.00000,0.39178,1.00000e+10
0.250,0.04200,0.15235,0.00000,0.38439,1.00000e+10
0.253,0.04200,0.15249,0.00000,0.37700,1.00000e+10
0.256,0.04200,0.15262,0.00000,0.36961,1.00000e+10
0.259,0.04200,0.15274,0.00000,0.36223,1.00000e+10
0.262,0.04200,0.15285,0.00000,0.35484,1.00000e+10
0.265,0.04200,0.15296,0.00000,0.34745,1.00000e+10
0.268,0.04200,0.15306,0.00000,0.34006,1.00000e+10
0.271,0.04200,0.15316,0.00000,0.33268,1.00000e+10
0.274,0.04200,0.15325,0.00000,0.32529,1.00000e+10
0.277,0.04200,0.15333,0.00000,0.31790,1.00000e+10
0.280,0.04200,0.15341,0.00000,0.31051,1.00000e+10
0.283,0.04200,0.15349,0.00000,0.30313,1.00000e+10
0.286,0.04200,0.15356,0.00000,0.29574,1.00000e+10
0.289,0.04200,0.15363,0.00000,0.28835,1.00000e+10
0.295,0.04200,0.15375,0.00000,0.27358,1.00000e+10
0.298,0.04200,0.15381,0.00000,0.26619,1.00000e+10
0.292,0.04200,0.15369,0.00000,0.28097,1.00000e+10
0.301,0.04200,0.15386,0.00000,0.25880,1.00000e+10
0.304,0.04200,0.15391,0.00000,0.25142,1.00000e+10
0.307,0.04200,0.15396,0.00000,0.24403,1.00000e+10
0.310,0.04200,0.15401,0.00000,0.23664,1.00000e+10
0.313,0.04200,0.15405,0.00000,0.22925,1.00000e+10
0.319,0.04200,0.15413,0.00000,0.21448,1.00000e+10
0.316,0.04200,0.15409,0.00000,0.22187,1.00000e+10
0.322,0.04200,0.15417,0.00000,0.20709,1.00000e+10
0.325,0.04200,0.15420,0.00000,0.19970,1.00000e+10
0.328,0.04200,0.15424,0.00000,0.19232,1.00000e+10
0.331,0.04200,0.15427,0.00000,0.18493,1.00000e+10
0.334,0.04200,0.15430,0.00000,0.17754,1.00000e+10
0.337,0.04200,0.15432,0.00000,0.17016,1.00000e+10
0.340,0.04200,0.15435,0.00000,0.16277,1.00000e+10
0.343,0.04200,0.15437,0.00000,0.15538,1.00000e+10
0.346,0.04200,0.15440,0.00000,0.14799,1.00000e+10
0.349,0.04200,0.15442,0.00000,0.14061,1.00000e+10
0.352,0.04200,0.15444,0.00000,0.13322,1.00000e+10
0.355,0.04200,0.15446,0.00000,0.12583,1.00000e+10
0.358,0.04200,0.15447,0.00000,0.11844,1.00000e+10
0.361,0.04200,0.15449,0.00000,0.11106,1.00000e+10
0.364,0.04200,0.15450,0.00000,0.10367,1.00000e+10
0.367,0.04200,0.15452,0.00000,0.09628,1.00000e+10
0.370,0.04200,0.15453,0.00000,0.08889,1.00000e+10
0.373,0.04200,0.15454,0.00000,0.08151,1.00000e+10
0.376,0.04200,0.15455,0.00000,0.07412,1.00000e+10
0.379,0.04200,0.15456,0.00000,0.06673,1.00000e+10
0.160,0.04300,0.13360,0.00000,0.60601,1.00000e+10
0.163,0.04300,0.13502,0.00000,0.59862,1.00000e+10
0.166,0.04300,0.13631,0.00000,0.59123,1.00000e+10
0.382,0.04200,0.15457,0.00000,0.05934,1.00000e+10
0.169,0.04300,0.13747,0.00000,0.58385,1.00000e+10
0.172,0.04300,0.13852,0.00000,0.57646,1.00000e+10
0.175,0.04300,0.13947,0.00000,0.56907,1.00000e+10
0.178,0.04300,0.14034,0.00000,0.56168,1.00000e+10
0.181,0.04300,0.14114,0.00000,0.55430,1.00000e+10
0.184,0.04300,0.14187,0.00000,0.54691,1.00000e+10
0.187,0.04300,0.14253,0.00000,0.53952,1.00000e+10
0.190,0.04300,0.14314,0.00000,0.53214,1.00000e+10
0.193,0.04300,0.14371,0.00000,0.52475,1.00000e+10
0.196,0.04300,0.14422,0.00000,0.51736,1.00000e+10
0.199,0.04300,0.14470,0.00000,0.50997,1.00000e+10
0.202,0.04300,0.14514,0.00000,0.50259,1.00000e+10
0.205,0.04300,0.14555,0.00000,0.49520,1.00000e+10
0.208,0.04300,0.14593,0.00000,0.48781,1.00000e+10
0.211,0.04300,0.14628,0.00000,0.48042,1.00000e+10
0.214,0.04300,0.14661,0.00000,0.47304,1.00000e+10
0.217,0.04300,0.14691,0.00000,0.46565,1.00000e+10
0.220,0.04300,0.14719,0.00000,0.45826,1.00000e+10
0.223,0.04300,0.14746,0.00000,0.45087,1.00000e+10
0.226,0.04300,0.14770,0.00000,0.44349,1.00000e+10
0.229,0.04300,0.14793,0.00000,0.43610,1.00000e+10
0.232,0.04300,0.14815,0.00000,0.42871,1.00000e+10
0.235,0.04300,0.14835,0.00000,0.42132,1.00000e+10
0.238,0.04300,0.14853,0.00000,0.41394,1.00000e+10
0.241,0.04300,0.14871,0.00000,0.40655,1.00000e+10
0.247,0.04300,0.14903,0.00000,0.39178,1.00000e+10
0.244,0.04300,0.14887,0.00000,0.39916,1.00000e+10
0.253,0.04300,0.14931,0.00000,0.37700,1.00000e+10
0.250,0.04300,0.14917,0.00000,0.38439,1.00000e+10
0.259,0.04300,0.14956,0.00000,0.36223,1.00000e+10
0.256,0.04300,0.14944,0.00000,0.36961,1.00000e+10
0.262,0.04300,0.14967,0.00000,0.35484,1.00000e+10
0.268,0.04300,0.14988,0.00000,0.34006,1.00000e+10
0.265,0.04300,0.14978,0.00000,0.34745,1.00000e+10
0.271,0.04300,0.14998,0.00000,0.33268,1.00000e+10
0.274,0.04300,0.15007,0.00000,0.32529,1.00000e+10
0.277,0.04300,0.15015,0.00000,0.31790,1.00000e+10
0.280,0.04300,0.15023,0.00000,0.31051,1.00000e+10
0.283,0.04300,0.15031,0.00000,0.30313,1.00000e+10
0.289,0.04300,0.15045,0.00000,0.28835,1.00000e+10
0.286,0.04300,0.15038,0.00000,0.29574,1.00000e+10
0.292,0.04300,0.15051,0.00000,0.28097,1.00000e+10
0.295,0.04300,0.15057,0.00000,0.27358,1.00000e+10
0.298,0.04300,0.15063,0.00000,0.26619,1.00000e+10
0.301,0.04300,0.15068,0.00000,0.25880,1.00000e+10
0.304,0.04300,0.15073,0.00000,0.25142,1.00000e+10
0.307,0.04300,0.15078,0.00000,0.24403,1.00000e+10
0.310,0.04300,0.15083,0.00000,0.23664,1.00000e+10
0.313,0.04300,0.15087,0.00000,0.22925,1.00000e+10
0.316,0.04300,0.15091,0.00000,0.22187,1.00000e+10
0.319,0.04300,0.15095,0.00000,0.21448,1.00000e+10
0.322,0.04300,0.15099,0.00000,0.20709,1.00000e+10
0.325,0.04300,0.15102,0.00000,0.19970,1.00000e+10
0.328,0.04300,0.15106,0.00000,0.19232,1.00000e+10
0.331,0.04300,0.15109,0.00000,0.18493,1.00000e+10
0.334,0.04300,0.15111,0.00000,0.17754,1.00000e+10
0.337,0.04300,0.15114,0.00000,0.17016,1.00000e+10
0.340,0.04300,0.15117,0.00000,0.16277,1.00000e+10
0.343,0.04300,0.15119,0.00000,0.15538,1.00000e+10
0.346,0.04300,0.15121,0.00000,0.14799,1.00000e+10
0.349,0.04300,0.15124,0.00000,0.14061,1.00000e+10
0.352,0.04300,0.15126,0.00000,0.13322,1.00000e+10
0.355,0.04300,0.15127,0.00000,0.12583,1.00000e+10
0.358,0.04300,0.15129,0.00000,0.11844,1.00000e+10
0.361,0.04300,0.15131,0.00000,0.11106,1.00000e+10
0.364,0.04300,0.15132,0.00000,0.10367,1.00000e+10
0.367,0.04300,0.15134,0.00000,0.09628,1.00000e+10
0.370,0.04300,0.15135,0.00000,0.08889,1.00000e+10
0.373,0.04300,0.15136,0.00000,0.08151,1.00000e+10
0.376,0.04300,0.15137,0.00000,0.07412,1.00000e+10
0.379,0.04300,0.15138,0.00000,0.06673,1.00000e+10
0.160,0.04400,0.13055,0.00000,0.60601,1.00000e+10
0.163,0.04400,0.13198,0.00000,0.59862,1.00000e+10
0.166,0.04400,0.13327,0.00000,0.59123,1.00000e+10
0.382,0.04300,0.15139,0.00000,0.05934,1.00000e+10
0.169,0.04400,0.13444,0.00000,0.58385,1.00000e+10
0.172,0.04400,0.13550,0.00000,0.57646,1.00000e+10
0.175,0.04400,0.13646,0.00000,0.56907,1.00000e+10
0.178,0.04400,0.13733,0.00000,0.56168,1.00000e+10
0.181,0.04400,0.13813,0.00000,0.55430,1.00000e+10
0.187,0.04400,0.13952,0.00000,0.53952,1.00000e+10
0.190,0.04400,0.14014,0.00000,0.53214,1.00000e+10
0.184,0.04400,0.13886,0.00000,0.54691,1.00000e+10
0.193,0.04400,0.14070,0.00000,0.52475,1.00000e+10
0.196,0.04400,0.14122,0.00000,0.51736,1.00000e+10
0.199,0.04400,0.14170,0.00000,0.50997,1.00000e+10
0.202,0.04400,0.14214,0.00000,0.50259,1.00000e+10
0.205,0.04400,0.14255,0.00000,0.49520,1.00000e+10
0.208,0.04400,0.14293,0.00000,0.48781,1.00000e+10
0.214,0.04400,0.14361,0.00000,0.47304,1.00000e+10
0.211,0.04400,0.14328,0.00000,0.48042,1.00000e+10
0.217,0.04400,0.14391,0.00000,0.46565,1.00000e+10
0.220,0.04400,0.14419,0.00000,0.45826,1.00000e+10
0.223,0.04400,0.14446,0.00000,0.45087,1.00000e+10
0.226,0.04400,0.14470,0.00000,0.44349,1.00000e+10
0.229,0.04400,0.14493,0.00000,0.43610,1.00000e+10
0.232,0.04400,0.14514,0.00000,0.42871,1.00000e+10
0.235,0.04400,0.14534,0.00000,0.42132,1.00000e+10
0.238,0.04400,0.14553,0.00000,0.41394,1.00000e+10
0.241,0.04400,0.14571,0.00000,0.40655,1.00000e+10
0.244,0.04400,0.14587,0.00000,0.39916,1.00000e+10
0.247,0.04400,0.14603,0.00000,0.39178,1.00000e+10
0.250,0.04400,0.14617,0.00000,0.38439,1.00000e+10
0.253,0.04400,0.14631,0.00000,0.37700,1.00000e+10
0.256,0.04400,0.14644,0.00000,0.36961,1.00000e+10
0.259,0.04400,0.14656,0.00000,0.36223,1.00000e+10
0.262,0.04400,0.14667,0.00000,0.35484,1.00000e+10
0.265,0.04400,0.14678,0.00000,0.34745,1.00000e+10
0.268,0.04400,0.14688,0.00000,0.34006,1.00000e+10
0.271,0.04400,0.14697,0.00000,0.33268,1.00000e+10
0.277,0.04400,0.14715,0.00000,0.31790,1.00000e+10
0.280,0.04400,0.14723,0.00000,0.31051,1.00000e+10
0.274,0.04400,0.14706,0.00000,0.32529,1.00000e+10
0.283,0.04400,0.14730,0.00000,0.30313,1.00000e+10
0.286,0.04400,0.14738,0.00000,0.29574,1.00000e+10
0.289,0.04400,0.14744,0.00000,0.28835,1.00000e+10
0.292,0.04400,0.14751,0.00000,0.28097,1.00000e+10
0.295,0.04400,0.14757,0.00000,0.27358,1.00000e+10
0.298,0.04400,0.14762,0.00000,0.26619,1.00000e+10
0.301,0.04400,0.14768,0.00000,0.25880,1.00000e+10
0.304,0.04400,0.14773,0.00000,0.25142,1.00000e+10
0.307,0.04400,0.14778,0.00000,0.24403,1.00000e+10
0.313,0.04400,0.14787,0.00000,0.22925,1.00000e+10
0.310,0.04400,0.14782,0.00000,0.23664,1.00000e+10
0.316,0.04400,0.14791,0.00000,0.22187,1.00000e+10
0.319,0.04400,0.14795,0.00000,0.21448,1.00000e+10
0.322,0.04400,0.14798,0.00000,0.20709,1.00000e+10
0.325,0.04400,0.14802,0.00000,0.19970,1.00000e+10
0.328,0.04400,0.14805,0.00000,0.19232,1.00000e+10
0.331,0.04400,0.14808,0.00000,0.18493,1.00000e+10
0.334,0.04400,0.14811,0.00000,0.17754,1.00000e+10
0.337,0.04400,0.14814,0.00000,0.17016,1.00000e+10
0.340,0.04400,0.14816,0.00000,0.16277,1.00000e+10
0.343,0.04400,0.14818,0.00000,0.15538,1.00000e+10
0.346,0.04400,0.14821,0.00000,0.14799,1.00000e+10
0.352,0.04400,0.14825,0.00000,0.13322,1.00000e+10
0.349,0.04400,0.14823,0.00000,0.14061,1.00000e+10
0.355,0.04400,0.14827,0.00000,0.12583,1.00000e+10
0.358,0.04400,0.14828,0.00000,0.11844,1.00000e+10
0.361,0.04400,0.14830,0.00000,0.11106,1.00000e+10
0.364,0.04400,0.14831,0.00000,0.10367,1.00000e+10
0.367,0.04400,0.14833,0.00000,0.09628,1.00000e+10
0.370,0.04400,0.14834,0.00000,0.08889,1.00000e+10
0.160,0.04500,0.12766,0.00000,0.60601,1.00000e+10
0.376,0.04400,0.14836,0.00000,0.07412,1.00000e+10
0.379,0.04400,0.14837,0.00000,0.06673,1.00000e+10
0.373,0.04400,0.14835,0.00000,0.08151,1.00000e+10
0.382,0.04400,0.14838,0.00000,0.05934,1.00000e+10
