#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.56000e+05,1.30862555e+03,1.32340247e-03,1.04180437e+01,2.68486549e-02,1.07693872e+04,6.97263033e+01,0.05750256
1.57000e+05,1.30762306e+03,1.32509931e-03,1.04180437e+01,2.68486549e-02,1.07682387e+04,6.97263033e+01,0.05753194
1.58000e+05,1.30662466e+03,1.32679278e-03,1.04180437e+01,2.68486549e-02,1.07670938e+04,6.97263033e+01,0.05756125
1.59000e+05,1.30563034e+03,1.32848292e-03,1.04180437e+01,2.68486549e-02,1.07659523e+04,6.97263033e+01,0.05759047
1.60000e+05,1.30464005e+03,1.33016974e-03,1.04180437e+01,2.68486549e-02,1.07648143e+04,6.97263033e+01,0.05761961
1.61000e+05,1.30365376e+03,1.33185326e-03,1.04180437e+01,2.68486549e-02,1.07636798e+04,6.97263033e+01,0.05764866
1.62000e+05,1.30267146e+03,1.33353349e-03,1.04180437e+01,2.68486549e-02,1.07625487e+04,6.97263033e+01,0.05767764
1.63000e+05,1.30169311e+03,1.33521045e-03,1.04180437e+01,2.68486549e-02,1.07614210e+04,6.97263033e+01,0.05770654
1.64000e+05,1.30071867e+03,1.33688417e-03,1.04180437e+01,2.68486549e-02,1.07602967e+04,6.97263033e+01,0.05773535
1.65000e+05,1.29974813e+03,1.33855464e-03,1.04180437e+01,2.68486549e-02,1.07591758e+04,6.97263033e+01,0.05776409
1.66000e+05,1.29878146e+03,1.34022190e-03,1.04180437e+01,2.68486549e-02,1.07580583e+04,6.97263033e+01,0.05779275
1.67000e+05,1.29781862e+03,1.34188595e-03,1.04180437e+01,2.68486549e-02,1.07569440e+04,6.97263033e+01,0.05782133
1.68000e+05,1.29685960e+03,1.34354682e-03,1.04180437e+01,2.68486549e-02,1.07558331e+04,6.97263033e+01,0.05784983
1.69000e+05,1.29590435e+03,1.34520452e-03,1.04180437e+01,2.68486549e-02,1.07547255e+04,6.97263033e+01,0.05787826
1.70000e+05,1.29495287e+03,1.34685907e-03,1.04180437e+01,2.68486549e-02,1.07536212e+04,6.97263033e+01,0.05790661
1.71000e+05,1.29400511e+03,1.34851048e-03,1.04180437e+01,2.68486549e-02,1.07525201e+04,6.97263033e+01,0.05793488
1.72000e+05,1.29306105e+03,1.35015876e-03,1.04180437e+01,2.68486549e-02,1.07514223e+04,6.97263033e+01,0.05796307
1.73000e+05,1.29212067e+03,1.35180395e-03,1.04180437e+01,2.68486549e-02,1.07503276e+04,6.97263033e+01,0.05799119
1.74000e+05,1.29118395e+03,1.35344604e-03,1.04180437e+01,2.68486549e-02,1.07492362e+04,6.97263033e+01,0.05801924
1.75000e+05,1.29025085e+03,1.35508505e-03,1.04180437e+01,2.68486549e-02,1.07481479e+04,6.97263033e+01,0.05804721
1.76000e+05,1.28932134e+03,1.35672100e-03,1.04180437e+01,2.68486549e-02,1.07470628e+04,6.97263033e+01,0.05807510
1.77000e+05,1.28839542e+03,1.35835391e-03,1.04180437e+01,2.68486549e-02,1.07459808e+04,6.97263033e+01,0.05810292
