#time,n_m (rad/yr),e_m,n_p (rad/yr),e_p,O_p (rad/yr),n_crit (rad/yr),a_m/R_H
1.19000e+05,9.29266119e+02,2.36487252e-03,4.88795361e+00,4.67968280e-02,1.02260190e+04,3.27143003e+01,0.04362124
1.20000e+05,9.27683199e+02,2.37180420e-03,4.88795361e+00,4.67968280e-02,1.02231549e+04,3.27143003e+01,0.04367085
1.21000e+05,9.26114769e+02,2.37870492e-03,4.88795361e+00,4.67968280e-02,1.02203105e+04,3.27143003e+01,0.04372014
1.22000e+05,9.24560590e+02,2.38557505e-03,4.88795361e+00,4.67968280e-02,1.02174857e+04,3.27143003e+01,0.04376912
1.23000e+05,9.23020429e+02,2.39241495e-03,4.88795361e+00,4.67968280e-02,1.02146800e+04,3.27143003e+01,0.04381780
1.24000e+05,9.21494059e+02,2.39922497e-03,4.88795361e+00,4.67968280e-02,1.02118934e+04,3.27143003e+01,0.04386617
1.25000e+05,9.19981259e+02,2.40600545e-03,4.88795361e+00,4.67968280e-02,1.02091254e+04,3.27143003e+01,0.04391425
1.26000e+05,9.18481812e+02,2.41275673e-03,4.88795361e+00,4.67968280e-02,1.02063758e+04,3.27143003e+01,0.04396203
1.27000e+05,9.16995505e+02,2.41947914e-03,4.88795361e+00,4.67968280e-02,1.02036445e+04,3.27143003e+01,0.04400952
1.28000e+05,9.15522133e+02,2.42617302e-03,4.88795361e+00,4.67968280e-02,1.02009311e+04,3.27143003e+01,0.04405672
1.29000e+05,9.14061492e+02,2.43283867e-03,4.88795361e+00,4.67968280e-02,1.01982353e+04,3.27143003e+01,0.04410364
1.30000e+05,9.12613386e+02,2.43947641e-03,4.88795361e+00,4.67968280e-02,1.01955571e+04,3.27143003e+01,0.04415029
1.31000e+05,9.11177620e+02,2.44608655e-03,4.88795361e+00,4.67968280e-02,1.01928960e+04,3.27143003e+01,0.04419665
1.32000e+05,9.09754006e+02,2.45266940e-03,4.88795361e+00,4.67968280e-02,1.01902520e+04,3.27143003e+01,0.04424275
1.33000e+05,9.08342358e+02,2.45922524e-03,4.88795361e+00,4.67968280e-02,1.01876247e+04,3.27143003e+01,0.04428857
1.34000e+05,9.06942497e+02,2.46575438e-03,4.88795361e+00,4.67968280e-02,1.01850139e+04,3.27143003e+01,0.04433414
1.35000e+05,9.05554244e+02,2.47225709e-03,4.88795361e+00,4.67968280e-02,1.01824196e+04,3.27143003e+01,0.04437943
1.36000e+05,9.04177428e+02,2.47873367e-03,4.88795361e+00,4.67968280e-02,1.01798413e+04,3.27143003e+01,0.04442448
1.37000e+05,9.02811878e+02,2.48518438e-03,4.88795361e+00,4.67968280e-02,1.01772790e+04,3.27143003e+01,0.04446926
1.38000e+05,9.01457430e+02,2.49160951e-03,4.88795361e+00,4.67968280e-02,1.01747324e+04,3.27143003e+01,0.04451379
1.39000e+05,9.00113919e+02,2.49800931e-03,4.88795361e+00,4.67968280e-02,1.01722013e+04,3.27143003e+01,0.04455808
1.40000e+05,8.98781189e+02,2.50438406e-03,4.88795361e+00,4.67968280e-02,1.01696855e+04,3.27143003e+01,0.04460211
1.41000e+05,8.97459083e+02,2.51073400e-03,4.88795361e+00,4.67968280e-02,1.01671849e+04,3.27143003e+01,0.04464591
1.42000e+05,8.96147449e+02,2.51705941e-03,4.88795361e+00,4.67968280e-02,1.01646992e+04,3.27143003e+01,0.04468946
1.43000e+05,8.94846137e+02,2.52336051e-03,4.88795361e+00,4.67968280e-02,1.01622283e+04,3.27143003e+01,0.04473277
1.44000e+05,8.93555003e+02,2.52963757e-03,4.88795361e+00,4.67968280e-02,1.01597720e+04,3.27143003e+01,0.04477585
1.45000e+05,8.92273901e+02,2.53589082e-03,4.88795361e+00,4.67968280e-02,1.01573300e+04,3.27143003e+01,0.04481870
1.46000e+05,8.91002694e+02,2.54212051e-03,4.88795361e+00,4.67968280e-02,1.01549024e+04,3.27143003e+01,0.04486132
1.47000e+05,8.89741242e+02,2.54832686e-03,4.88795361e+00,4.67968280e-02,1.01524887e+04,3.27143003e+01,0.04490371
1.48000e+05,8.88489411e+02,2.55451011e-03,4.88795361e+00,4.67968280e-02,1.01500890e+04,3.27143003e+01,0.04494588
1.49000e+05,8.87247069e+02,2.56067049e-03,4.88795361e+00,4.67968280e-02,1.01477030e+04,3.27143003e+01,0.04498783
1.50000e+05,8.86014088e+02,2.56680821e-03,4.88795361e+00,4.67968280e-02,1.01453306e+04,3.27143003e+01,0.04502956
1.51000e+05,8.84790339e+02,2.57292350e-03,4.88795361e+00,4.67968280e-02,1.01429715e+04,3.27143003e+01,0.04507107
1.52000e+05,8.83575698e+02,2.57901657e-03,4.88795361e+00,4.67968280e-02,1.01406258e+04,3.27143003e+01,0.04511236
1.53000e+05,8.82370045e+02,2.58508764e-03,4.88795361e+00,4.67968280e-02,1.01382931e+04,3.27143003e+01,0.04515345
1.54000e+05,8.81173258e+02,2.59113692e-03,4.88795361e+00,4.67968280e-02,1.01359734e+04,3.27143003e+01,0.04519432
1.55000e+05,8.79985221e+02,2.59716461e-03,4.88795361e+00,4.67968280e-02,1.01336664e+04,3.27143003e+01,0.04523499
1.56000e+05,8.78805818e+02,2.60317091e-03,4.88795361e+00,4.67968280e-02,1.01313722e+04,3.27143003e+01,0.04527545
1.57000e+05,8.77634937e+02,2.60915604e-03,4.88795361e+00,4.67968280e-02,1.01290904e+04,3.27143003e+01,0.04531571
1.58000e+05,8.76472467e+02,2.61512017e-03,4.88795361e+00,4.67968280e-02,1.01268210e+04,3.27143003e+01,0.04535577
1.59000e+05,8.75318299e+02,2.62106352e-03,4.88795361e+00,4.67968280e-02,1.01245639e+04,3.27143003e+01,0.04539563
1.60000e+05,8.74172326e+02,2.62698626e-03,4.88795361e+00,4.67968280e-02,1.01223188e+04,3.27143003e+01,0.04543530
1.61000e+05,8.73034444e+02,2.63288860e-03,4.88795361e+00,4.67968280e-02,1.01200857e+04,3.27143003e+01,0.04547477
1.62000e+05,8.71904550e+02,2.63877070e-03,4.88795361e+00,4.67968280e-02,1.01178645e+04,3.27143003e+01,0.04551405
1.63000e+05,8.70782543e+02,2.64463277e-03,4.88795361e+00,4.67968280e-02,1.01156549e+04,3.27143003e+01,0.04555314
1.64000e+05,8.69668323e+02,2.65047497e-03,4.88795361e+00,4.67968280e-02,1.01134570e+04,3.27143003e+01,0.04559204
1.65000e+05,8.68561794e+02,2.65629749e-03,4.88795361e+00,4.67968280e-02,1.01112705e+04,3.27143003e+01,0.04563075
1.66000e+05,8.67462860e+02,2.66210049e-03,4.88795361e+00,4.67968280e-02,1.01090953e+04,3.27143003e+01,0.04566928
1.67000e+05,8.66371427e+02,2.66788416e-03,4.88795361e+00,4.67968280e-02,1.01069313e+04,3.27143003e+01,0.04570763
1.68000e+05,8.65287403e+02,2.67364866e-03,4.88795361e+00,4.67968280e-02,1.01047784e+04,3.27143003e+01,0.04574579
1.69000e+05,8.64210698e+02,2.67939416e-03,4.88795361e+00,4.67968280e-02,1.01026365e+04,3.27143003e+01,0.04578378
1.70000e+05,8.63141222e+02,2.68512083e-03,4.88795361e+00,4.67968280e-02,1.01005054e+04,3.27143003e+01,0.04582159
1.71000e+05,8.62078888e+02,2.69082883e-03,4.88795361e+00,4.67968280e-02,1.00983851e+04,3.27143003e+01,0.04585923
1.72000e+05,8.61023610e+02,2.69651831e-03,4.88795361e+00,4.67968280e-02,1.00962754e+04,3.27143003e+01,0.04589669
1.73000e+05,8.59975304e+02,2.70218945e-03,4.88795361e+00,4.67968280e-02,1.00941762e+04,3.27143003e+01,0.04593398
1.74000e+05,8.58933887e+02,2.70784239e-03,4.88795361e+00,4.67968280e-02,1.00920875e+04,3.27143003e+01,0.04597110
1.75000e+05,8.57899277e+02,2.71347728e-03,4.88795361e+00,4.67968280e-02,1.00900090e+04,3.27143003e+01,0.04600806
1.76000e+05,8.56871394e+02,2.71909429e-03,4.88795361e+00,4.67968280e-02,1.00879408e+04,3.27143003e+01,0.04604484
1.77000e+05,8.55850160e+02,2.72469356e-03,4.88795361e+00,4.67968280e-02,1.00858826e+04,3.27143003e+01,0.04608146
1.78000e+05,8.54835497e+02,2.73027524e-03,4.88795361e+00,4.67968280e-02,1.00838345e+04,3.27143003e+01,0.04611792
1.79000e+05,8.53827329e+02,2.73583947e-03,4.88795361e+00,4.67968280e-02,1.00817962e+04,3.27143003e+01,0.04615422
